Freq.,Vfeeb/Vvinm
6.78422120498325e+002,8.12593911123486e+001,1.07790448870529e+000
6.79203632617249e+002,8.12392778424839e+001,1.07674018763800e+000
6.79986045003387e+002,8.12191642788743e+001,1.07557736578700e+000
6.80769358693806e+002,8.11990504207825e+001,1.07441602051902e+000
6.81553574726769e+002,8.11789362675226e+001,1.07325615203322e+000
6.82338694141735e+002,8.11588218186187e+001,1.07209775787590e+000
6.83124717979358e+002,8.11387070734480e+001,1.07094083740315e+000
6.83911647281495e+002,8.11185920312005e+001,1.06978538887435e+000
6.84699483091199e+002,8.10984766915123e+001,1.06863141111935e+000
6.85488226452727e+002,8.10783610536166e+001,1.06747890302501e+000
6.86277878411539e+002,8.10582451168678e+001,1.06632786272065e+000
6.87068440014298e+002,8.10381288807611e+001,1.06517828948668e+000
6.87859912308874e+002,8.10180123445734e+001,1.06403018158980e+000
6.88652296344342e+002,8.09978955076578e+001,1.06288353809659e+000
6.89445593170989e+002,8.09777783695394e+001,1.06173835728539e+000
6.90239803840308e+002,8.09576609293445e+001,1.06059463794637e+000
6.91034929405007e+002,8.09375431865849e+001,1.05945237901481e+000
6.91830970919003e+002,8.09174251407330e+001,1.05831157893685e+000
6.92627929437430e+002,8.08973067908702e+001,1.05717223654048e+000
6.93425806016636e+002,8.08771881366214e+001,1.05603435051982e+000
6.94224601714186e+002,8.08570691771302e+001,1.05489791966369e+000
6.95024317588864e+002,8.08369499118930e+001,1.05376294251313e+000
6.95824954700672e+002,8.08168303402934e+001,1.05262941780162e+000
6.96626514110836e+002,8.07967104615740e+001,1.05149734422716e+000
6.97428996881801e+002,8.07765902751114e+001,1.05036672071398e+000
6.98232404077239e+002,8.07564697803268e+001,1.04923754563372e+000
6.99036736762044e+002,8.07363489765253e+001,1.04810981806677e+000
6.99841996002341e+002,8.07162278630278e+001,1.04698353650610e+000
7.00648182865479e+002,8.06961064392552e+001,1.04585869975069e+000
7.01455298420039e+002,8.06759847044658e+001,1.04473530638916e+000
7.02263343735832e+002,8.06558626581016e+001,1.04361335548680e+000
7.03072319883901e+002,8.06357402993741e+001,1.04249284532628e+000
7.03882227936525e+002,8.06156176276753e+001,1.04137377522198e+000
7.04693068967215e+002,8.05954946423765e+001,1.04025614330621e+000
7.05504844050721e+002,8.05753713428189e+001,1.03913994864653e+000
7.06317554263030e+002,8.05552477283476e+001,1.03802519017100e+000
7.07131200681370e+002,8.05351237981288e+001,1.03691186603270e+000
7.07945784384206e+002,8.05149995516336e+001,1.03579997576016e+000
7.08761306451251e+002,8.04948749882642e+001,1.03468951754988e+000
7.09577767963458e+002,8.04747501072799e+001,1.03358048993354e+000
7.10395170003025e+002,8.04546249079486e+001,1.03247289243710e+000
7.11213513653398e+002,8.04344993896028e+001,1.03136672324383e+000
7.12032799999272e+002,8.04143735516697e+001,1.03026198123782e+000
7.12853030126589e+002,8.03942473932664e+001,1.02915866541548e+000
7.13674205122544e+002,8.03741209139540e+001,1.02805677423246e+000
7.14496326075583e+002,8.03539941128534e+001,1.02695630657176e+000
7.15319394075407e+002,8.03338669894185e+001,1.02585726133212e+000
7.16143410212972e+002,8.03137395428666e+001,1.02475963719179e+000
7.16968375580490e+002,8.02936117726114e+001,1.02366343303196e+000
7.17794291271432e+002,8.02734836778643e+001,1.02256864711640e+000
7.18621158380528e+002,8.02533552580130e+001,1.02147527885179e+000
7.19448978003770e+002,8.02332265121889e+001,1.02038332696166e+000
7.20277751238411e+002,8.02130974398794e+001,1.01929279001415e+000
7.21107479182970e+002,8.01929680403127e+001,1.01820366700832e+000
7.21938162937230e+002,8.01728383128108e+001,1.01711595621197e+000
7.22769803602241e+002,8.01527082566859e+001,1.01602965703133e+000
7.23602402280322e+002,8.01325778712083e+001,1.01494476815541e+000
7.24435960075061e+002,8.01124471556375e+001,1.01386128813568e+000
7.25270478091318e+002,8.00923161093589e+001,1.01277921593601e+000
7.26105957435226e+002,8.00721847315138e+001,1.01169855024342e+000
7.26942399214191e+002,8.00520530216619e+001,1.01061929027012e+000
7.27779804536896e+002,8.00319209788307e+001,1.00954143449600e+000
7.28618174513299e+002,8.00117886023255e+001,1.00846498148927e+000
7.29457510254641e+002,7.99916558915601e+001,1.00738993053343e+000
7.30297812873437e+002,7.99715228457400e+001,1.00631628023107e+000
7.31139083483490e+002,7.99513894642399e+001,1.00524402938750e+000
7.31981323199880e+002,7.99312557462078e+001,1.00417317687782e+000
7.32824533138977e+002,7.99111216909769e+001,1.00310372171134e+000
7.33668714418432e+002,7.98909872977177e+001,1.00203566245988e+000
7.34513868157188e+002,7.98708525659888e+001,1.00096899814878e+000
7.35359995475473e+002,7.98507174947533e+001,9.99903727476246e-001
7.36207097494809e+002,7.98305820834608e+001,9.98839849130223e-001
7.37055175338007e+002,7.98104463312427e+001,9.97777362353759e-001
7.37904230129174e+002,7.97903102374788e+001,9.96716265718817e-001
7.38754262993710e+002,7.97701738014274e+001,9.95656558214641e-001
7.39605275058311e+002,7.97500370222851e+001,9.94598238521436e-001
7.40457267450974e+002,7.97298998993578e+001,9.93541305617350e-001
7.41310241300991e+002,7.97097624318296e+001,9.92485758050838e-001
7.42164197738959e+002,7.96896246190925e+001,9.91431595377459e-001
7.43019137896775e+002,7.96694864603032e+001,9.90378815816960e-001
7.43875062907641e+002,7.96493479547929e+001,9.89327418386488e-001
7.44731973906063e+002,7.96292091016483e+001,9.88277402219132e-001
7.45589872027856e+002,7.96090699002267e+001,9.87228765754376e-001
7.46448758410141e+002,7.95889303498892e+001,9.86181508365383e-001
7.47308634191351e+002,7.95687904496602e+001,9.85135628491870e-001
7.48169500511229e+002,7.95486501989415e+001,9.84091125237387e-001
7.49031358510832e+002,7.95285095968863e+001,9.83047997443900e-001
7.49894209332531e+002,7.95083686427362e+001,9.82006244025645e-001
7.50758054120012e+002,7.94882273357761e+001,9.80965863618452e-001
7.51622894018281e+002,7.94680856751717e+001,9.79926855336808e-001
7.52488730173660e+002,7.94479436602675e+001,9.78889218145175e-001
7.53355563733793e+002,7.94278012902681e+001,9.77852950738387e-001
7.54223395847646e+002,7.94076585643040e+001,9.76818052108953e-001
7.55092227665510e+002,7.93875154816944e+001,9.75784521239717e-001
7.55962060338997e+002,7.93673720416392e+001,9.74752357071308e-001
7.56832895021050e+002,7.93472282432600e+001,9.73721558079368e-001
7.57704732865938e+002,7.93270840859704e+001,9.72692123568488e-001
7.58577575029260e+002,7.93069395689016e+001,9.71664052633215e-001
7.59451422667946e+002,7.92867946912190e+001,9.70637343615188e-001
7.60326276940258e+002,7.92666494522181e+001,9.69611995781242e-001
7.61202139005795e+002,7.92465038510601e+001,9.68588008042164e-001
7.62079010025489e+002,7.92263578869089e+001,9.67565379233754e-001
7.62956891161610e+002,7.92062115590470e+001,9.66544108330129e-001
7.63835783577768e+002,7.91860648667327e+001,9.65524194386482e-001
7.64715688438912e+002,7.91659178091200e+001,9.64505635956775e-001
7.65596606911334e+002,7.91457703852944e+001,9.63488432110449e-001
7.66478540162669e+002,7.91256225945751e+001,9.62472582328714e-001
7.67361489361897e+002,7.91054744362974e+001,9.61458084833230e-001
7.68245455679345e+002,7.90853259093136e+001,9.60444938785314e-001
7.69130440286688e+002,7.90651770131975e+001,9.59433143304719e-001
7.70016444356950e+002,7.90450277468048e+001,9.58422697076705e-001
7.70903469064508e+002,7.90248781095339e+001,9.57413599328664e-001
7.71791515585091e+002,7.90047281005327e+001,9.56405848590126e-001
7.72680585095781e+002,7.89845777189530e+001,9.55399444390825e-001
7.73570678775017e+002,7.89644269640290e+001,9.54394385126524e-001
7.74461797802597e+002,7.89442758348866e+001,9.53390670237347e-001
7.75353943359676e+002,7.89241243307470e+001,9.52388298386292e-001
7.76247116628771e+002,7.89039724508133e+001,9.51387268655976e-001
7.77141318793759e+002,7.88838201942395e+001,9.50387579830702e-001
7.78036551039883e+002,7.88636675601012e+001,9.49389231094155e-001
7.78932814553751e+002,7.88435145476618e+001,9.48392221368290e-001
7.79830110523338e+002,7.88233611561381e+001,9.47396549717872e-001
7.80728440137986e+002,7.88032073845822e+001,9.46402214866572e-001
7.81627804588409e+002,7.87830532323306e+001,9.45409215785301e-001
7.82528205066692e+002,7.87628986983295e+001,9.44417552062572e-001
7.83429642766292e+002,7.87427437819228e+001,9.43427221891376e-001
7.84332118882042e+002,7.87225884821923e+001,9.42438224733523e-001
7.85235634610152e+002,7.87024327982322e+001,9.41450559232421e-001
7.86140191148209e+002,7.86822767293193e+001,9.40464224853123e-001
7.87045789695179e+002,7.86621202745612e+001,9.39479220378023e-001
7.87952431451411e+002,7.86419634330834e+001,9.38495544774586e-001
7.88860117618635e+002,7.86218062040314e+001,9.37513197076434e-001
7.89768849399967e+002,7.86016485866614e+001,9.36532176101232e-001
7.90678627999906e+002,7.85814905799182e+001,9.35552481044244e-001
7.91589454624343e+002,7.85613321831224e+001,9.34574111018809e-001
7.92501330480553e+002,7.85411733953456e+001,9.33597064862600e-001
7.93414256777206e+002,7.85210142157279e+001,9.32621341597214e-001
7.94328234724363e+002,7.85008546434065e+001,9.31646940328031e-001
7.95243265533478e+002,7.84806946774789e+001,9.30673860080755e-001
7.96159350417401e+002,7.84605343171170e+001,9.29702099739597e-001
7.97076490590379e+002,7.84403735615176e+001,9.28731658659786e-001
7.97994687268059e+002,7.84202124096236e+001,9.27762535591703e-001
7.98913941667487e+002,7.84000508607725e+001,9.26794729542158e-001
7.99834255007111e+002,7.83798889139369e+001,9.25828239543878e-001
8.00755628506784e+002,7.83597265683011e+001,9.24863064907226e-001
8.01678063387762e+002,7.83395638229665e+001,9.23899204538896e-001
8.02601560872710e+002,7.83194006771496e+001,9.22936657440889e-001
8.03526122185700e+002,7.82992371297346e+001,9.21975422717503e-001
8.04451748552215e+002,7.82790731800136e+001,9.21015499010072e-001
8.05378441199150e+002,7.82589088270244e+001,9.20056885959684e-001
8.06306201354811e+002,7.82387440699041e+001,9.19099582516018e-001
8.07235030248922e+002,7.82185789078398e+001,9.18143587717140e-001
8.08164929112621e+002,7.81984133397752e+001,9.17188900455692e-001
8.09095899178466e+002,7.81782473649143e+001,9.16235519744593e-001
8.10027941680435e+002,7.81580809822752e+001,9.15283444686432e-001
8.10961057853925e+002,7.81379141910333e+001,9.14332674694475e-001
8.11895248935759e+002,7.81177469902339e+001,9.13383208548325e-001
8.12830516164184e+002,7.80975793790623e+001,9.12435045406631e-001
8.13766860778872e+002,7.80774113564563e+001,9.11488184094614e-001
8.14704284020924e+002,7.80572429216172e+001,9.10542624264312e-001
8.15642787132872e+002,7.80370740735125e+001,9.09598364450919e-001
8.16582371358677e+002,7.80169048114118e+001,9.08655404071516e-001
8.17523037943735e+002,7.79967351342388e+001,9.07713742027908e-001
8.18464788134875e+002,7.79765650411470e+001,9.06773377614818e-001
8.19407623180363e+002,7.79563945311385e+001,9.05834309804890e-001
8.20351544329904e+002,7.79362236032856e+001,9.04896537494796e-001
8.21296552834640e+002,7.79160522568178e+001,9.03960060017103e-001
8.22242649947157e+002,7.78958804906403e+001,9.03024876709254e-001
8.23189836921482e+002,7.78757083039052e+001,9.02090986320477e-001
8.24138115013088e+002,7.78555356956482e+001,9.01158387836567e-001
8.25087485478894e+002,7.78353626648685e+001,9.00227080892756e-001
8.26037949577265e+002,7.78151892107000e+001,8.99297064230567e-001
8.26989508568018e+002,7.77950153322197e+001,8.98368337056111e-001
8.27942163712421e+002,7.77748410284294e+001,8.97440898406590e-001
8.28895916273193e+002,7.77546662983887e+001,8.96514747632508e-001
8.29850767514509e+002,7.77344911411268e+001,8.95589883623898e-001
8.30806718702001e+002,7.77143155557215e+001,8.94666305825883e-001
8.31763771102758e+002,7.76941395412264e+001,8.93744012971906e-001
8.32721925985328e+002,7.76739630966900e+001,8.92823004530842e-001
8.33681184619722e+002,7.76537862210796e+001,8.91903279616536e-001
8.34641548277412e+002,7.76336089135810e+001,8.90984837139096e-001
8.35603018231336e+002,7.76134311730932e+001,8.90067676332391e-001
8.36565595755898e+002,7.75932529986547e+001,8.89151796459319e-001
8.37529282126971e+002,7.75730743894023e+001,8.88237196446482e-001
8.38494078621895e+002,7.75528953442099e+001,8.87323875852994e-001
8.39459986519486e+002,7.75327158622795e+001,8.86411833486939e-001
8.40427007100028e+002,7.75125359424812e+001,8.85501068600790e-001
8.41395141645284e+002,7.74923555839156e+001,8.84591580678195e-001
8.42364391438490e+002,7.74721747855299e+001,8.83683368321151e-001
8.43334757764364e+002,7.74519935464840e+001,8.82776430935161e-001
8.44306241909101e+002,7.74318118656971e+001,8.81870767752696e-001
8.45278845160379e+002,7.74116297421383e+001,8.80966378000217e-001
8.46252568807359e+002,7.73914471748859e+001,8.80063260832098e-001
8.47227414140686e+002,7.73712641629014e+001,8.79161415254255e-001
8.48203382452494e+002,7.73510807051870e+001,8.78260840774621e-001
8.49180475036404e+002,7.73308968008137e+001,8.77361536382821e-001
8.50158693187527e+002,7.73107124487071e+001,8.76463501030300e-001
8.51138038202467e+002,7.72905276479677e+001,8.75566734359933e-001
8.52118511379320e+002,7.72703423974163e+001,8.74671235393713e-001
8.53100114017680e+002,7.72501566961638e+001,8.73777003292218e-001
8.54082847418635e+002,7.72299705431416e+001,8.72884037284246e-001
8.55066712884774e+002,7.72097839374256e+001,8.71992336557142e-001
8.56051711720186e+002,7.71895968779391e+001,8.71101900375660e-001
8.57037845230461e+002,7.71694093636441e+001,8.70212727848974e-001
8.58025114722694e+002,7.71492213935000e+001,8.69324818347728e-001
8.59013521505487e+002,7.71290329665891e+001,8.68438171063693e-001
8.60003066888948e+002,7.71088440817854e+001,8.67552784977315e-001
8.60993752184693e+002,7.70886547381002e+001,8.66668659721785e-001
8.61985578705851e+002,7.70684649344944e+001,8.65785794176936e-001
8.62978547767063e+002,7.70482746699180e+001,8.64904187831568e-001
8.63972660684484e+002,7.70280839433403e+001,8.64023839736222e-001
8.64967918775786e+002,7.70078927537833e+001,8.63144749059331e-001
8.65964323360158e+002,7.69877011001156e+001,8.62266915158149e-001
8.66961875758310e+002,7.69675089813185e+001,8.61390337619600e-001
8.67960577292471e+002,7.69473163963612e+001,8.60515015046740e-001
8.68960429286395e+002,7.69271233442184e+001,8.59640947034997e-001
8.69961433065361e+002,7.69069298237445e+001,8.58768132983033e-001
8.70963589956174e+002,7.68867358340408e+001,8.57896571954815e-001
8.71966901287168e+002,7.68665413738838e+001,8.57026263157851e-001
8.72971368388206e+002,7.68463464423658e+001,8.56157205821926e-001
8.73976992590683e+002,7.68261510382403e+001,8.55289399421416e-001
8.74983775227530e+002,7.68059551606388e+001,8.54422843290000e-001
8.75991717633212e+002,7.67857588083338e+001,8.53557536250796e-001
8.77000821143729e+002,7.67655619803197e+001,8.52693478075966e-001
8.78011087096625e+002,7.67453646755710e+001,8.51830667806991e-001
8.79022516830979e+002,7.67251668929448e+001,8.50969104510052e-001
8.80035111687418e+002,7.67049686313477e+001,8.50108787906771e-001
8.81048873008109e+002,7.66847698897491e+001,8.49249717142537e-001
8.82063802136769e+002,7.66645706670667e+001,8.48391891318112e-001
8.83079900418658e+002,7.66443709621399e+001,8.47535309900742e-001
8.84097169200591e+002,7.66241707740165e+001,8.46679972197991e-001
8.85115609830931e+002,7.66039701015067e+001,8.45825877351144e-001
8.86135223659596e+002,7.65837689434992e+001,8.44973024894856e-001
8.87156012038057e+002,7.65635672988975e+001,8.44121413876558e-001
8.88177976319344e+002,7.65433651666979e+001,8.43271043822857e-001
8.89201117858045e+002,7.65231625456962e+001,8.42421914076861e-001
8.90225438010308e+002,7.65029594347958e+001,8.41574023638639e-001
8.91250938133842e+002,7.64827558329604e+001,8.40727372298108e-001
8.92277619587924e+002,7.64625517389898e+001,8.39881958962809e-001
8.93305483733392e+002,7.64423471518187e+001,8.39037782918711e-001
8.94334531932656e+002,7.64221420703393e+001,8.38194843954901e-001
8.95364765549691e+002,7.64019364933909e+001,8.37353141019587e-001
8.96396185950048e+002,7.63817304199113e+001,8.36512673565173e-001
8.97428794500846e+002,7.63615238486624e+001,8.35673441146046e-001
8.98462592570784e+002,7.63413167786770e+001,8.34835442733721e-001
8.99497581530133e+002,7.63211092087195e+001,8.33998677800041e-001
9.00533762750747e+002,7.63009011376301e+001,8.33163145748327e-001
9.01571137606055e+002,7.62806925643281e+001,8.32328846007756e-001
9.02609707471074e+002,7.62604834877228e+001,8.31495777587711e-001
9.03649473722400e+002,7.62402739065471e+001,8.30663940252717e-001
9.04690437738218e+002,7.62200638197559e+001,8.29833333203711e-001
9.05732600898299e+002,7.61998532261318e+001,8.29003955778376e-001
9.06775964584004e+002,7.61796421245690e+001,8.28175807351037e-001
9.07820530178285e+002,7.61594305139150e+001,8.27348887384850e-001
9.08866299065688e+002,7.61392183930386e+001,8.26523195254930e-001
9.09913272632351e+002,7.61190057606945e+001,8.25698729987271e-001
9.10961452266014e+002,7.60987926157810e+001,8.24875491495866e-001
9.12010839356010e+002,7.60785789571321e+001,8.24053478924182e-001
9.13061435293276e+002,7.60583647835280e+001,8.23232691413676e-001
9.14113241470351e+002,7.60381500939236e+001,8.22413128733732e-001
9.15166259281376e+002,7.60179348869720e+001,8.21594790116025e-001
9.16220490122101e+002,7.59977191616474e+001,8.20777674995048e-001
9.17275935389881e+002,7.59775029166542e+001,8.19961782788818e-001
9.18332596483682e+002,7.59572861508875e+001,8.19147112809968e-001
9.19390474804083e+002,7.59370688631542e+001,8.18333664505927e-001
9.20449571753273e+002,7.59168510522506e+001,8.17521437409880e-001
9.21509888735059e+002,7.58966327169406e+001,8.16710430839040e-001
9.22571427154865e+002,7.58764138561243e+001,8.15900643889393e-001
9.23634188419733e+002,7.58561944685731e+001,8.15092076578981e-001
9.24698173938325e+002,7.58359745530171e+001,8.14284728097950e-001
9.25763385120928e+002,7.58157541083595e+001,8.13478597744104e-001
9.26829823379452e+002,7.57955331333025e+001,8.12673684818148e-001
9.27897490127434e+002,7.57753116266749e+001,8.11869989258912e-001
9.28966386780039e+002,7.57550895872554e+001,8.11067510137086e-001
9.30036514754063e+002,7.57348670138310e+001,8.10266246919662e-001
9.31107875467934e+002,7.57146439051820e+001,8.09466199164244e-001
9.32180470341712e+002,7.56944202601358e+001,8.08667366154868e-001
9.33254300797095e+002,7.56741960774167e+001,8.07869747518004e-001
9.34329368257418e+002,7.56539713557809e+001,8.07073342675525e-001
9.35405674147656e+002,7.56337460940360e+001,8.06278150910150e-001
9.36483219894425e+002,7.56135202909911e+001,8.05484171917669e-001
9.37562006925985e+002,7.55932939452629e+001,8.04691405053054e-001
9.38642036672240e+002,7.55730670557470e+001,8.03899849741950e-001
9.39723310564743e+002,7.55528396211862e+001,8.03109505498360e-001
9.40805830036694e+002,7.55326116402645e+001,8.02320372014196e-001
9.41889596522946e+002,7.55123831118087e+001,8.01532448294805e-001
9.42974611460005e+002,7.54921540345662e+001,8.00745734268087e-001
9.44060876286029e+002,7.54719244071806e+001,7.99960229014385e-001
9.45148392440835e+002,7.54516942284817e+001,7.99175932529871e-001
9.46237161365899e+002,7.54314634971916e+001,7.98392843933089e-001
9.47327184504356e+002,7.54112322120835e+001,7.97610962951939e-001
9.48418463301003e+002,7.53910003718480e+001,7.96830288590312e-001
9.49510999202305e+002,7.53707679752026e+001,7.96050820877206e-001
9.50604793656388e+002,7.53505350208625e+001,7.95272559368515e-001
9.51699848113050e+002,7.53303015076180e+001,7.94495503084090e-001
9.52796164023759e+002,7.53100674341363e+001,7.93719651835784e-001
9.53893742841652e+002,7.52898327991877e+001,7.92945005270554e-001
9.54992586021543e+002,7.52695976014183e+001,7.92171562708602e-001
9.56092695019921e+002,7.52493618395748e+001,7.91399323488422e-001
9.57194071294952e+002,7.52291255123008e+001,7.90628287843037e-001
9.58296716306483e+002,7.52088886184221e+001,7.89858454543461e-001
9.59400631516041e+002,7.51886511565477e+001,7.89089823411495e-001
9.60505818386839e+002,7.51684131254040e+001,7.88322394027308e-001
9.61612278383773e+002,7.51481745236604e+001,7.87556165856226e-001
9.62720012973428e+002,7.51279353501022e+001,7.86791138418775e-001
9.63829023624079e+002,7.51076956033020e+001,7.86027311472950e-001
9.64939311805691e+002,7.50874552819826e+001,7.85264684327305e-001
9.66050878989922e+002,7.50672143848649e+001,7.84503256749168e-001
9.67163726650128e+002,7.50469729105794e+001,7.83743028163576e-001
9.68277856261358e+002,7.50267308577902e+001,7.82983998079768e-001
9.69393269300365e+002,7.50064882252328e+001,7.82226166304869e-001
9.70509967245599e+002,7.49862450115484e+001,7.81469531996056e-001
9.71627951577216e+002,7.49660012153713e+001,7.80714095237672e-001
9.72747223777075e+002,7.49457568353883e+001,7.79959855074344e-001
9.73867785328744e+002,7.49255118702334e+001,7.79206811490264e-001
9.74989637717497e+002,7.49052663186474e+001,7.78454964015253e-001
9.76112782430323e+002,7.48850201791624e+001,7.77704312107575e-001
9.77237220955922e+002,7.48647734504616e+001,7.76954855460725e-001
9.78362954784707e+002,7.48445261312752e+001,7.76206593551252e-001
9.79489985408810e+002,7.48242782201648e+001,7.75459526108209e-001
9.80618314322083e+002,7.48040297157579e+001,7.74713652786777e-001
9.81747943020096e+002,7.47837806167463e+001,7.73968972998910e-001
9.82878873000144e+002,7.47635309217302e+001,7.73225486456849e-001
9.84011105761246e+002,7.47432806293443e+001,7.72483192764106e-001
9.85144642804147e+002,7.47230297381918e+001,7.71742091497400e-001
9.86279485631323e+002,7.47027782469125e+001,7.71002182437515e-001
9.87415635746978e+002,7.46825261541142e+001,7.70263464869089e-001
9.88553094657051e+002,7.46622734584704e+001,7.69525938956895e-001
9.89691863869216e+002,7.46420201585282e+001,7.68789603962946e-001
9.90831944892880e+002,7.46217662528983e+001,7.68054459501955e-001
9.91973339239195e+002,7.46015117402204e+001,7.67320505265126e-001
9.93116048421047e+002,7.45812566190468e+001,7.66587741076024e-001
9.94260073953070e+002,7.45610008880329e+001,7.65856166275637e-001
9.95405417351641e+002,7.45407445457653e+001,7.65125780882023e-001
9.96552080134882e+002,7.45204875907356e+001,7.64396584161843e-001
9.97700063822667e+002,7.45002300216657e+001,7.63668576065508e-001
9.98849369936619e+002,7.44799718370753e+001,7.62941756276095e-001
1.00000000000011e+003,7.44597130355560e+001,7.62216124234158e-001
1.00115195553828e+003,7.44394536156714e+001,7.61491679720564e-001
1.00230523807801e+003,7.44191935760022e+001,7.60768422350506e-001
1.00345984914795e+003,7.43989329151482e+001,7.60046351960294e-001
1.00461579027851e+003,7.43786716316162e+001,7.59325468221441e-001
1.00577306300185e+003,7.43584097239803e+001,7.58605770586865e-001
1.00693166885192e+003,7.43381471908838e+001,7.57887259091981e-001
1.00809160936441e+003,7.43178840307937e+001,7.57169932934851e-001
1.00925288607680e+003,7.42976202422894e+001,7.56453792198122e-001
1.01041550052833e+003,7.42773558238588e+001,7.55738836786551e-001
1.01157945426001e+003,7.42570907741683e+001,7.55025065797842e-001
1.01274474881465e+003,7.42368250916920e+001,7.54312479298148e-001
1.01391138573680e+003,7.42165587749249e+001,7.53601077274316e-001
1.01507936657281e+003,7.41962918224561e+001,7.52890858869846e-001
1.01624869287081e+003,7.41760242328286e+001,7.52181824071781e-001
1.01741936618072e+003,7.41557560045192e+001,7.51473972676872e-001
1.01859138805423e+003,7.41354871361058e+001,7.50767304396188e-001
1.01976476004483e+003,7.41152176260869e+001,7.50061818955504e-001
1.02093948370780e+003,7.40949474729727e+001,7.49357516004215e-001
1.02211556060019e+003,7.40746766752714e+001,7.48654395266618e-001
1.02329299228087e+003,7.40544052314424e+001,7.47952456613099e-001
1.02447178031050e+003,7.40341331401289e+001,7.47251699806371e-001
1.02565192625153e+003,7.40138603997089e+001,7.46552124394290e-001
1.02683343166821e+003,7.39935870087030e+001,7.45853730365187e-001
1.02801629812659e+003,7.39733129656418e+001,7.45156517369790e-001
1.02920052719455e+003,7.39530382689944e+001,7.44460485131017e-001
1.03038612044174e+003,7.39327629171927e+001,7.43765633615069e-001
1.03157307943963e+003,7.39124869088256e+001,7.43071962303663e-001
1.03276140576152e+003,7.38922102422785e+001,7.42379471344314e-001
1.03395110098249e+003,7.38719329161204e+001,7.41688160134808e-001
1.03514216667946e+003,7.38516549287056e+001,7.40998028637315e-001
1.03633460443116e+003,7.38313762785797e+001,7.40309076694114e-001
1.03752841581813e+003,7.38110969642400e+001,7.39621303952116e-001
1.03872360242274e+003,7.37908169840348e+001,7.38934710495177e-001
1.03992016582918e+003,7.37705363364734e+001,7.38249295870000e-001
1.04111810762346e+003,7.37502550200711e+001,7.37565059839823e-001
1.04231742939343e+003,7.37299730331757e+001,7.36882002416348e-001
1.04351813272875e+003,7.37096903742949e+001,7.36200123238095e-001
1.04472021922092e+003,7.36894070418368e+001,7.35519422312847e-001
1.04592369046329e+003,7.36691230342745e+001,7.34839899291828e-001
1.04712854805102e+003,7.36488383500354e+001,7.34161554069880e-001
1.04833479358112e+003,7.36285529874674e+001,7.33484386479031e-001
1.04954242865244e+003,7.36082669451418e+001,7.32808396288012e-001
1.05075145486567e+003,7.35879802213324e+001,7.32133583560857e-001
1.05196187382335e+003,7.35676928145428e+001,7.31459947979349e-001
1.05317368712984e+003,7.35474047231486e+001,7.30787489210650e-001
1.05438689639138e+003,7.35271159456271e+001,7.30116207412357e-001
1.05560150321605e+003,7.35068264803296e+001,7.29446102267614e-001
1.05681750921378e+003,7.34865363256020e+001,7.28777173889553e-001
1.05803491599636e+003,7.34662454799520e+001,7.28109421656694e-001
1.05925372517741e+003,7.34459539416878e+001,7.27442845906756e-001
1.06047393837246e+003,7.34256617092770e+001,7.26777446124484e-001
1.06169555719885e+003,7.34053687810561e+001,7.26113222677551e-001
1.06291858327581e+003,7.33850751553973e+001,7.25450174919794e-001
1.06414301822444e+003,7.33647808306873e+001,7.24788303196039e-001
1.06536886366769e+003,7.33444858052935e+001,7.24127607153295e-001
1.06659612123038e+003,7.33241900776654e+001,7.23468086507170e-001
1.06782479253922e+003,7.33038936460599e+001,7.22809741612014e-001
1.06905487922278e+003,7.32835965088899e+001,7.22152571998393e-001
1.07028638291151e+003,7.32632986644778e+001,7.21496577813293e-001
1.07151930523773e+003,7.32430001111956e+001,7.20841758730867e-001
1.07275364783566e+003,7.32227008474659e+001,7.20188114845842e-001
1.07398941234137e+003,7.32024008715067e+001,7.19535646095014e-001
1.07522660039285e+003,7.31821001817556e+001,7.18884352317553e-001
1.07646521362996e+003,7.31617987765162e+001,7.18234233329078e-001
1.07770525369445e+003,7.31414966541093e+001,7.17585289409711e-001
1.07894672222996e+003,7.31211938128784e+001,7.16937520282808e-001
1.08018962088202e+003,7.31008902511535e+001,7.16290925827798e-001
1.08143395129807e+003,7.30805859672199e+001,7.15645506119530e-001
1.08267971512743e+003,7.30602809594724e+001,7.15001260929148e-001
1.08392691402133e+003,7.30399752261267e+001,7.14358190572322e-001
1.08517554963291e+003,7.30196687655593e+001,7.13716294642465e-001
1.08642562361719e+003,7.29993615760581e+001,7.13075573196837e-001
1.08767713763113e+003,7.29790536558976e+001,7.12436026308196e-001
1.08893009333356e+003,7.29587450033924e+001,7.11797653996487e-001
1.09018449238526e+003,7.29384356168435e+001,7.11160456004576e-001
1.09144033644889e+003,7.29181254945287e+001,7.10524432521632e-001
1.09269762718904e+003,7.28978146347422e+001,7.09889583430981e-001
1.09395636627222e+003,7.28775030357630e+001,7.09255908699554e-001
1.09521655536687e+003,7.28571906957987e+001,7.08623408475285e-001
1.09647819614332e+003,7.28368776132125e+001,7.07992082725222e-001
1.09774129027384e+003,7.28165637862199e+001,7.07361931387661e-001
1.09900583943265e+003,7.27962492131055e+001,7.06732954395921e-001
1.10027184529587e+003,7.27759338921148e+001,7.06105151884096e-001
1.10153930954155e+003,7.27556178214849e+001,7.05478523959251e-001
1.10280823384968e+003,7.27353009995042e+001,7.04853070481689e-001
